id,Период,Выручка
215611,текущий_месяц,4617.9
215612,препредыдущий_месяц,4410.0
215612,предыдущий_месяц,5848.5
215612,текущий_месяц,6687.0
215613,предыдущий_месяц,3563.0
215613,текущий_месяц,4700.5
215613,препредыдущий_месяц,4457.0
215614,текущий_месяц,6593.2
215614,препредыдущий_месяц,4767.0
215614,предыдущий_месяц,5808.0
215615,текущий_месяц,5722.0
215615,препредыдущий_месяц,4846.0
215615,предыдущий_месяц,5215.0
215616,текущий_месяц,6055.1
215616,препредыдущий_месяц,4308.0
215616,предыдущий_месяц,5604.0
215617,текущий_месяц,5184.6
215617,препредыдущий_месяц,4377.0
215617,предыдущий_месяц,4798.5
215618,препредыдущий_месяц,4441.0
215618,предыдущий_месяц,5612.5
215618,текущий_месяц,6103.9
215619,предыдущий_месяц,4889.5
215619,текущий_месяц,5543.4
215619,препредыдущий_месяц,4624.0
215620,предыдущий_месяц,4832.5
215620,текущий_месяц,5247.2
215620,препредыдущий_месяц,4423.0
215621,предыдущий_месяц,5025.0
215621,текущий_месяц,5582.7
215621,препредыдущий_месяц,4578.0
215622,предыдущий_месяц,4996.0
215622,текущий_месяц,5054.5
215622,препредыдущий_месяц,4588.0
215623,предыдущий_месяц,4101.0
215623,препредыдущий_месяц,4399.0
215623,текущий_месяц,4457.2
215624,препредыдущий_месяц,4646.0
215624,предыдущий_месяц,5009.0
215624,текущий_месяц,4439.6
215625,препредыдущий_месяц,4777.0
215625,предыдущий_месяц,5348.5
215625,текущий_месяц,5674.8
215626,препредыдущий_месяц,4415.0
215626,предыдущий_месяц,4328.0
215626,текущий_месяц,3925.0
215627,препредыдущий_месяц,4527.0
215627,предыдущий_месяц,5022.0
215627,текущий_месяц,4470.8
215628,предыдущий_месяц,3783.0
215628,текущий_месяц,3848.0
215628,препредыдущий_месяц,4566.0
215629,текущий_месяц,7160.9
215629,препредыдущий_месяц,4845.0
215629,предыдущий_месяц,6136.5
215630,текущий_месяц,5810.4
215630,препредыдущий_месяц,4583.0
215630,предыдущий_месяц,5559.5
215631,текущий_месяц,4802.1
215631,препредыдущий_месяц,4566.0
215631,предыдущий_месяц,5020.5
215632,текущий_месяц,6324.5
215632,препредыдущий_месяц,4729.0
215632,предыдущий_месяц,6097.0
215633,текущий_месяц,6598.0
215633,предыдущий_месяц,6351.0
215633,препредыдущий_месяц,4446.0
215634,предыдущий_месяц,6407.5
215634,текущий_месяц,6775.4
215634,препредыдущий_месяц,4780.0
215635,предыдущий_месяц,5167.0
215635,текущий_месяц,5772.8
215635,препредыдущий_месяц,4900.0
215636,предыдущий_месяц,5800.0
215636,текущий_месяц,6125.0
215636,препредыдущий_месяц,4507.0
215637,предыдущий_месяц,5280.0
215637,текущий_месяц,5010.9
215637,препредыдущий_месяц,4755.0
215638,текущий_месяц,4924.6
215638,препредыдущий_месяц,4436.0
215638,предыдущий_месяц,5195.0
215639,препредыдущий_месяц,4379.0
215639,предыдущий_месяц,5730.5
215639,текущий_месяц,6957.7
215640,препредыдущий_месяц,4310.0
215640,предыдущий_месяц,4213.0
215640,текущий_месяц,4291.0
215641,препредыдущий_месяц,4459.0
215641,предыдущий_месяц,4450.0
215641,текущий_месяц,5129.9
215642,препредыдущий_месяц,4419.0
215642,предыдущий_месяц,4857.0
215642,текущий_месяц,5455.0
215643,препредыдущий_месяц,4931.0
215643,текущий_месяц,6267.3
215643,предыдущий_месяц,6227.0
215644,текущий_месяц,4125.1
215644,препредыдущий_месяц,4772.0
215644,предыдущий_месяц,3479.0
215645,текущий_месяц,5342.1
215645,препредыдущий_месяц,4782.0
215645,предыдущий_месяц,5170.5
215646,текущий_месяц,4804.9
215646,препредыдущий_месяц,4636.0
215646,предыдущий_месяц,4918.0
215647,текущий_месяц,4138.4
215647,препредыдущий_месяц,4372.0
215647,предыдущий_месяц,3868.0
215648,препредыдущий_месяц,4585.0
215648,предыдущий_месяц,6059.5
215648,текущий_месяц,6716.0
215649,предыдущий_месяц,5179.5
215649,текущий_месяц,5663.1
215649,препредыдущий_месяц,4503.0
215650,предыдущий_месяц,5961.0
215650,текущий_месяц,6510.9
215650,препредыдущий_месяц,4698.0
215651,предыдущий_месяц,5109.5
215651,текущий_месяц,5498.2
215651,препредыдущий_месяц,4217.0
215652,предыдущий_месяц,5567.0
215652,текущий_месяц,6166.3
215652,препредыдущий_месяц,4940.0
215653,текущий_месяц,5854.2
215653,препредыдущий_месяц,4719.0
215653,предыдущий_месяц,5121.0
215654,препредыдущий_месяц,4656.0
215654,предыдущий_месяц,3548.0
215654,текущий_месяц,4170.7
215655,препредыдущий_месяц,4847.0
215655,предыдущий_месяц,4414.0
215655,текущий_месяц,4909.3
215656,препредыдущий_месяц,4227.0
215656,предыдущий_месяц,4497.0
215656,текущий_месяц,5642.3
215657,препредыдущий_месяц,4519.0
215657,предыдущий_месяц,4805.5
215657,текущий_месяц,5845.5
215658,предыдущий_месяц,5937.0
215658,текущий_месяц,5788.8
215658,препредыдущий_месяц,4680.0
215659,текущий_месяц,6886.6
215659,препредыдущий_месяц,4709.0
215659,предыдущий_месяц,5792.0
215660,текущий_месяц,3328.9
215660,препредыдущий_месяц,4532.0
215660,предыдущий_месяц,3299.0
215661,текущий_месяц,4638.0
215661,препредыдущий_месяц,4511.0
215661,предыдущий_месяц,3715.0
215662,текущий_месяц,5908.6
215662,препредыдущий_месяц,4722.0
215662,предыдущий_месяц,5197.5
215663,текущий_месяц,5482.9
215663,предыдущий_месяц,5303.5
215663,препредыдущий_месяц,4291.0
215664,предыдущий_месяц,6402.0
215664,текущий_месяц,7019.5
215664,препредыдущий_месяц,4944.0
215665,предыдущий_месяц,5032.0
215665,текущий_месяц,5181.5
215665,препредыдущий_месяц,4741.0
215666,предыдущий_месяц,4945.0
215666,текущий_месяц,5150.4
215666,препредыдущий_месяц,4138.0
215667,предыдущий_месяц,5159.0
215667,текущий_месяц,5424.2
215667,препредыдущий_месяц,4544.0
215668,текущий_месяц,5293.2
215668,препредыдущий_месяц,4723.0
215668,предыдущий_месяц,5567.5
215669,препредыдущий_месяц,4934.0
215669,предыдущий_месяц,5213.0
215669,текущий_месяц,5123.3
215670,препредыдущий_месяц,4563.0
215670,предыдущий_месяц,5415.0
215670,текущий_месяц,5723.1
215671,препредыдущий_месяц,4670.0
215671,предыдущий_месяц,5379.5
215671,текущий_месяц,6034.7
215672,препредыдущий_месяц,4128.0
215672,предыдущий_месяц,4911.0
215672,текущий_месяц,4890.2
215673,предыдущий_месяц,4604.5
215673,текущий_месяц,4458.9
215673,препредыдущий_месяц,4105.0
215674,текущий_месяц,4762.2
215674,предыдущий_месяц,4789.5
215674,препредыдущий_месяц,4305.0
215675,текущий_месяц,5128.4
215675,предыдущий_месяц,5150.5
215675,препредыдущий_месяц,5326.0
215676,предыдущий_месяц,5035.0
215676,препредыдущий_месяц,4741.0
215676,текущий_месяц,5419.8
215677,препредыдущий_месяц,4538.0
215677,текущий_месяц,5211.2
215677,предыдущий_месяц,4829.0
215678,препредыдущий_месяц,4876.0
215678,текущий_месяц,5055.7
215678,предыдущий_месяц,5252.0
215679,препредыдущий_месяц,5315.0
215679,предыдущий_месяц,4541.0
215679,текущий_месяц,5341.8
215680,предыдущий_месяц,4853.0
215680,текущий_месяц,4977.8
215680,препредыдущий_месяц,4859.0
215681,предыдущий_месяц,4477.0
215681,текущий_месяц,4079.2
215681,препредыдущий_месяц,5086.0
215682,предыдущий_месяц,6274.5
215682,текущий_месяц,7401.6
215682,препредыдущий_месяц,5124.0
215683,предыдущий_месяц,4936.5
215683,текущий_месяц,4997.6
215683,препредыдущий_месяц,5016.0
215684,предыдущий_месяц,6149.0
215684,препредыдущий_месяц,5236.0
215684,текущий_месяц,5487.3
215685,препредыдущий_месяц,4382.0
215685,предыдущий_месяц,3130.0
215685,текущий_месяц,4345.5
215686,препредыдущий_месяц,4822.0
215686,предыдущий_месяц,4828.0
215686,текущий_месяц,4952.8
215687,препредыдущий_месяц,4460.0
215687,предыдущий_месяц,5004.5
215687,текущий_месяц,5606.4
215688,препредыдущий_месяц,4346.0
215688,предыдущий_месяц,3428.0
215688,текущий_месяц,4353.6
215689,предыдущий_месяц,4998.0
215689,текущий_месяц,5329.5
215689,препредыдущий_месяц,5230.0
215690,текущий_месяц,4931.4
215690,препредыдущий_месяц,5241.0
215690,предыдущий_месяц,5005.5
215691,текущий_месяц,4353.8
215691,препредыдущий_месяц,5047.0
215691,предыдущий_месяц,4606.0
215692,текущий_месяц,6107.2
215692,препредыдущий_месяц,4818.0
215692,предыдущий_месяц,5439.0
215693,текущий_месяц,4615.1
215693,препредыдущий_месяц,4483.0
215693,предыдущий_месяц,4502.0
215694,препредыдущий_месяц,5204.0
215694,предыдущий_месяц,5118.5
215694,текущий_месяц,5174.4
215695,предыдущий_месяц,5314.0
215695,текущий_месяц,5310.1
215695,препредыдущий_месяц,5160.0
215696,предыдущий_месяц,5728.5
215696,текущий_месяц,6457.8
215696,препредыдущий_месяц,4779.0
215697,предыдущий_месяц,3688.0
215697,текущий_месяц,3993.5
215697,препредыдущий_месяц,4660.0
215698,предыдущий_месяц,3441.0
215698,текущий_месяц,3520.3
215698,препредыдущий_месяц,4429.0
215699,текущий_месяц,4194.5
215699,препредыдущий_месяц,4518.0
215699,предыдущий_месяц,4441.5
215700,препредыдущий_месяц,4559.0
215700,предыдущий_месяц,4830.5
215700,текущий_месяц,5805.5
215701,препредыдущий_месяц,4444.0
215701,предыдущий_месяц,4685.5
215701,текущий_месяц,5161.3
215702,препредыдущий_месяц,4546.0
215702,предыдущий_месяц,5078.5
215702,текущий_месяц,4860.1
215703,препредыдущий_месяц,4831.0
215703,предыдущий_месяц,5111.5
215703,текущий_месяц,5709.5
215704,препредыдущий_месяц,4676.0
215704,текущий_месяц,3926.4
215704,предыдущий_месяц,3695.0
215705,текущий_месяц,5522.2
215705,препредыдущий_месяц,4568.0
215705,предыдущий_месяц,5055.5
215706,текущий_месяц,5066.2
215706,препредыдущий_месяц,4435.0
215706,предыдущий_месяц,4762.0
215707,текущий_месяц,6121.4
215707,препредыдущий_месяц,4838.0
215707,предыдущий_месяц,5883.5
215708,текущий_месяц,6216.8
215708,препредыдущий_месяц,4974.0
215708,предыдущий_месяц,6085.5
215709,препредыдущий_месяц,4755.0
215709,предыдущий_месяц,5221.5
215709,текущий_месяц,5606.3
215710,предыдущий_месяц,4052.0
215710,текущий_месяц,3821.9
215710,препредыдущий_месяц,4402.0
215711,предыдущий_месяц,5251.0
215711,текущий_месяц,4897.4
215711,препредыдущий_месяц,4444.0
215712,предыдущий_месяц,5383.5
215712,текущий_месяц,5955.5
215712,препредыдущий_месяц,4668.0
215713,предыдущий_месяц,4821.0
215713,текущий_месяц,5221.4
215713,препредыдущий_месяц,4872.0
215714,предыдущий_месяц,5854.0
215714,препредыдущий_месяц,4864.0
215714,текущий_месяц,7063.0
215715,препредыдущий_месяц,4691.0
215715,текущий_месяц,4600.0
215715,предыдущий_месяц,3716.0
215716,препредыдущий_месяц,4165.0
215716,текущий_месяц,3343.9
215716,предыдущий_месяц,3067.0
215717,текущий_месяц,6592.2
215717,предыдущий_месяц,6320.5
215717,препредыдущий_месяц,4738.0
215718,предыдущий_месяц,5562.5
215718,препредыдущий_месяц,4217.0
215718,текущий_месяц,6220.3
215719,предыдущий_месяц,5361.0
215719,препредыдущий_месяц,4260.0
215719,текущий_месяц,6111.1
215720,предыдущий_месяц,5157.5
215720,текущий_месяц,5188.7
215720,препредыдущий_месяц,4727.0
215721,текущий_месяц,4447.5
215721,препредыдущий_месяц,4513.0
215721,предыдущий_месяц,4636.0
215722,текущий_месяц,5182.9
215722,препредыдущий_месяц,4778.0
215722,предыдущий_месяц,4782.5
215723,текущий_месяц,6081.2
215723,препредыдущий_месяц,4964.0
215723,предыдущий_месяц,5894.0
215724,текущий_месяц,4849.2
215724,препредыдущий_месяц,4226.0
215724,предыдущий_месяц,4395.5
215725,текущий_месяц,5385.0
215725,предыдущий_месяц,4995.0
215725,препредыдущий_месяц,4908.0
215726,предыдущий_месяц,5894.5
215726,текущий_месяц,6271.5
215726,препредыдущий_месяц,5008.0
215727,предыдущий_месяц,5421.5
215727,текущий_месяц,5339.6
215727,препредыдущий_месяц,4622.0
215728,предыдущий_месяц,4652.0
215728,текущий_месяц,4863.9
215728,препредыдущий_месяц,4700.0
215729,предыдущий_месяц,5313.5
215729,текущий_месяц,5444.8
215729,препредыдущий_месяц,4850.0
215730,текущий_месяц,4275.0
215730,препредыдущий_месяц,4460.0
215730,предыдущий_месяц,4691.0
215731,препредыдущий_месяц,4652.0
215731,предыдущий_месяц,4952.0
215731,текущий_месяц,4651.7
215732,препредыдущий_месяц,4955.0
215732,предыдущий_месяц,5810.0
215732,текущий_месяц,5772.3
215733,препредыдущий_месяц,4262.0
215733,предыдущий_месяц,4895.0
215733,текущий_месяц,4874.2
215734,препредыдущий_месяц,4607.0
215734,предыдущий_месяц,5141.0
215734,текущий_месяц,5299.6
215735,предыдущий_месяц,6094.5
215735,текущий_месяц,6747.1
215735,препредыдущий_месяц,4488.0
215736,текущий_месяц,5168.6
215736,препредыдущий_месяц,4734.0
215736,предыдущий_месяц,5049.0
215737,текущий_месяц,5291.1
215737,препредыдущий_месяц,4679.0
215737,предыдущий_месяц,5126.0
215738,текущий_месяц,4445.4
215738,препредыдущий_месяц,4500.0
215738,предыдущий_месяц,4773.0
215739,текущий_месяц,5156.6
215739,препредыдущий_месяц,4258.0
215739,предыдущий_месяц,5186.5
215740,препредыдущий_месяц,4774.0
215740,предыдущий_месяц,6314.5
215740,текущий_месяц,6321.0
215741,предыдущий_месяц,3960.0
215741,текущий_месяц,4594.4
215741,препредыдущий_месяц,4809.0
215742,предыдущий_месяц,4916.0
215742,текущий_месяц,5594.6
215742,препредыдущий_месяц,4595.0
215743,предыдущий_месяц,5862.0
215743,текущий_месяц,5985.5
215743,препредыдущий_месяц,4332.0
215744,предыдущий_месяц,5421.5
215744,текущий_месяц,6016.9
215744,препредыдущий_месяц,4370.0
215745,предыдущий_месяц,5654.5
215745,препредыдущий_месяц,4990.0
215745,текущий_месяц,6126.4
215746,препредыдущий_месяц,4932.0
215746,предыдущий_месяц,3222.0
215746,текущий_месяц,4169.7
215747,препредыдущий_месяц,4168.0
215747,предыдущий_месяц,3555.0
215747,текущий_месяц,4089.3
215748,препредыдущий_месяц,4552.0
215748,предыдущий_месяц,5083.0
215748,текущий_месяц,5673.2
215749,препредыдущий_месяц,4928.0
215749,предыдущий_месяц,5190.0
215749,текущий_месяц,5092.5
215750,предыдущий_месяц,3319.0
215750,текущий_месяц,4672.3
215750,препредыдущий_месяц,4730.0
215751,текущий_месяц,5021.5
215751,препредыдущий_месяц,4769.0
215751,предыдущий_месяц,5340.0
215752,текущий_месяц,5798.2
215752,препредыдущий_месяц,4635.0
215752,предыдущий_месяц,5188.5
215753,текущий_месяц,4168.0
215753,препредыдущий_месяц,4808.0
215753,предыдущий_месяц,4395.5
215754,текущий_месяц,6265.2
215754,препредыдущий_месяц,4752.0
215754,предыдущий_месяц,5493.0
215755,препредыдущий_месяц,4814.0
215755,предыдущий_месяц,4000.0
215755,текущий_месяц,4835.9
215756,предыдущий_месяц,5205.5
215756,препредыдущий_месяц,4943.0
215756,текущий_месяц,5563.0
215757,предыдущий_месяц,4664.0
215757,препредыдущий_месяц,4901.0
215757,текущий_месяц,4557.4
215758,препредыдущий_месяц,5095.0
215758,текущий_месяц,6608.2
215758,предыдущий_месяц,5836.0
215759,текущий_месяц,5246.2
215759,предыдущий_месяц,5215.0
215759,препредыдущий_месяц,5329.0
215760,текущий_месяц,5206.1
215760,предыдущий_месяц,4989.0
215760,препредыдущий_месяц,5089.0
215761,текущий_месяц,3713.8
215761,препредыдущий_месяц,5023.0
215761,предыдущий_месяц,4252.0
215762,препредыдущий_месяц,5337.0
215762,предыдущий_месяц,4931.0
215762,текущий_месяц,5413.3
215763,препредыдущий_месяц,5228.0
215763,предыдущий_месяц,6219.5
215763,текущий_месяц,7208.8
215764,препредыдущий_месяц,4359.0
215764,предыдущий_месяц,5878.5
215764,текущий_месяц,7325.4
215765,препредыдущий_месяц,4528.0
215765,предыдущий_месяц,4834.0
215765,текущий_месяц,5229.2
215766,препредыдущий_месяц,4904.0
215766,текущий_месяц,4933.2
215766,предыдущий_месяц,4850.0
215767,текущий_месяц,4379.3
215767,препредыдущий_месяц,5282.0
215767,предыдущий_месяц,4729.0
215768,текущий_месяц,4939.0
215768,препредыдущий_месяц,4921.0
215768,предыдущий_месяц,4081.0
215769,текущий_месяц,5523.8
215769,препредыдущий_месяц,4495.0
215769,предыдущий_месяц,4976.5
215770,текущий_месяц,5321.4
215770,препредыдущий_месяц,5175.0
215770,предыдущий_месяц,5298.0
215771,препредыдущий_месяц,5060.0
215771,предыдущий_месяц,5139.5
215771,текущий_месяц,5338.4
215772,предыдущий_месяц,3763.0
215772,текущий_месяц,4793.9
215772,препредыдущий_месяц,4802.0
215773,предыдущий_месяц,4515.0
215773,текущий_месяц,4135.4
215773,препредыдущий_месяц,5103.0
215774,предыдущий_месяц,5719.0
215774,текущий_месяц,5695.6
215774,препредыдущий_месяц,5542.0
215775,предыдущий_месяц,4028.0
215775,текущий_месяц,3372.8
215775,препредыдущий_месяц,4934.0
215776,текущий_месяц,4798.8
215776,препредыдущий_месяц,4712.0
215776,предыдущий_месяц,4388.0
215777,препредыдущий_месяц,4908.0
215777,предыдущий_месяц,4670.0
215777,текущий_месяц,5006.7
215778,препредыдущий_месяц,5364.0
215778,предыдущий_месяц,4911.0
215778,текущий_месяц,5433.6
215779,препредыдущий_месяц,5142.0
215779,предыдущий_месяц,5949.0
215779,текущий_месяц,5379.6
215780,препредыдущий_месяц,4950.0
215780,предыдущий_месяц,5404.5
215780,текущий_месяц,5928.4
215781,предыдущий_месяц,5029.0
215781,текущий_месяц,5270.8
215781,препредыдущий_месяц,4900.0
215782,текущий_месяц,5750.4
215782,препредыдущий_месяц,5624.0
215782,предыдущий_месяц,5597.0
215783,текущий_месяц,4717.0
215783,препредыдущий_месяц,4671.0
215783,предыдущий_месяц,4626.0
215784,текущий_месяц,3655.4
215784,препредыдущий_месяц,4903.0
215784,предыдущий_месяц,4165.0
215785,текущий_месяц,5639.8
215785,препредыдущий_месяц,5045.0
215785,предыдущий_месяц,5294.0
215786,текущий_месяц,4583.8
215786,предыдущий_месяц,3965.0
215786,препредыдущий_месяц,4529.0
215787,предыдущий_месяц,5282.0
215787,текущий_месяц,5430.2
215787,препредыдущий_месяц,5261.0
215788,предыдущий_месяц,5341.5
215788,текущий_месяц,5452.0
215788,препредыдущий_месяц,5364.0
215789,предыдущий_месяц,5766.0
215789,текущий_месяц,6639.6
215789,препредыдущий_месяц,4908.0
215790,предыдущий_месяц,5602.0
215790,текущий_месяц,6343.0
215790,препредыдущий_месяц,4897.0
215791,текущий_месяц,6675.4
215791,препредыдущий_месяц,5095.0
215791,предыдущий_месяц,5872.0
215792,препредыдущий_месяц,5012.0
215792,предыдущий_месяц,5391.0
215792,текущий_месяц,5192.1
215793,препредыдущий_месяц,4530.0
215793,предыдущий_месяц,5067.0
215793,текущий_месяц,5662.4
215794,препредыдущий_месяц,4964.0
215794,предыдущий_месяц,6045.5
215794,текущий_месяц,7112.8
215795,препредыдущий_месяц,4583.0
215795,предыдущий_месяц,5055.5
215795,текущий_месяц,5595.0
215796,препредыдущий_месяц,4802.0
215796,текущий_месяц,4903.1
215796,предыдущий_месяц,4582.0
215797,текущий_месяц,4596.8
215797,препредыдущий_месяц,4550.0
215797,предыдущий_месяц,3926.0
215798,текущий_месяц,4590.2
215798,препредыдущий_месяц,4883.0
215798,предыдущий_месяц,4656.5
215799,текущий_месяц,4665.1
215799,препредыдущий_месяц,4648.0
215799,предыдущий_месяц,3798.0
215800,текущий_месяц,5919.2
215800,препредыдущий_месяц,5036.0
215800,предыдущий_месяц,5439.5
215801,препредыдущий_месяц,4570.0
215801,предыдущий_месяц,5345.5
215801,текущий_месяц,6147.6
215802,предыдущий_месяц,4955.0
215802,текущий_месяц,5257.9
215802,препредыдущий_месяц,5154.0
215803,предыдущий_месяц,5601.5
215803,текущий_месяц,6016.2
215803,препредыдущий_месяц,5273.0
215804,предыдущий_месяц,5238.5
215804,текущий_месяц,5681.8
215804,препредыдущий_месяц,4877.0
215805,предыдущий_месяц,4126.0
215805,текущий_месяц,4746.1
215805,препредыдущий_месяц,4691.0
215806,предыдущий_месяц,4787.5
215806,препредыдущий_месяц,4507.0
215806,текущий_месяц,5160.6
215807,препредыдущий_месяц,5601.0
215807,предыдущий_месяц,4914.0
215807,текущий_месяц,4448.6
215808,препредыдущий_месяц,4353.0
215808,предыдущий_месяц,3327.0
215808,текущий_месяц,4346.2
215809,препредыдущий_месяц,4997.0
215809,предыдущий_месяц,4607.0
215809,текущий_месяц,4399.0
215810,препредыдущий_месяц,4663.0
215810,предыдущий_месяц,5515.0
215810,текущий_месяц,6383.4
215811,предыдущий_месяц,4553.0
215811,текущий_месяц,4113.6
215811,препредыдущий_месяц,5210.0
215812,текущий_месяц,7167.4
215812,препредыдущий_месяц,4439.0
215812,предыдущий_месяц,5831.0
215813,текущий_месяц,5150.2
215813,препредыдущий_месяц,5051.0
215813,предыдущий_месяц,5034.5
215814,текущий_месяц,5555.8
215814,препредыдущий_месяц,4733.0
215814,предыдущий_месяц,5132.0
215815,текущий_месяц,6217.4
215815,препредыдущий_месяц,4735.0
215815,предыдущий_месяц,5459.5
215816,препредыдущий_месяц,5201.0
215816,предыдущий_месяц,4917.5
215816,текущий_месяц,4801.8
215817,предыдущий_месяц,5945.0
215817,текущий_месяц,6509.2
215817,препредыдущий_месяц,5444.0
215818,предыдущий_месяц,3623.0
215818,текущий_месяц,4440.7
215818,препредыдущий_месяц,4416.0
215819,предыдущий_месяц,4193.0
215819,текущий_месяц,4909.3
215819,препредыдущий_месяц,4869.0
215820,предыдущий_месяц,4353.5
215820,текущий_месяц,3642.4
215820,препредыдущий_месяц,5324.0
215821,текущий_месяц,6961.4
215821,препредыдущий_месяц,5017.0
215821,предыдущий_месяц,5989.0
215822,препредыдущий_месяц,4928.0
215822,предыдущий_месяц,4036.0
215822,текущий_месяц,4939.5
215823,препредыдущий_месяц,5600.0
215823,предыдущий_месяц,5153.0
215823,текущий_месяц,4895.6
215824,препредыдущий_месяц,4781.0
215824,предыдущий_месяц,4950.5
215824,текущий_месяц,5227.4
215825,препредыдущий_месяц,5053.0
215825,предыдущий_месяц,5063.5
215825,текущий_месяц,5202.6
215826,препредыдущий_месяц,5073.0
215826,текущий_месяц,5192.7
215826,предыдущий_месяц,4999.0
215827,текущий_месяц,5419.2
215827,препредыдущий_месяц,4900.0
215827,предыдущий_месяц,5108.5
215828,текущий_месяц,5259.1
215828,препредыдущий_месяц,5240.0
215828,предыдущий_месяц,4405.0
215829,текущий_месяц,6636.2
215829,препредыдущий_месяц,4633.0
215829,предыдущий_месяц,5636.5
215830,текущий_месяц,5323.8
215830,препредыдущий_месяц,5311.0
215830,предыдущий_месяц,4432.0
215831,препредыдущий_месяц,4572.0
215831,предыдущий_месяц,4653.0
215831,текущий_месяц,4712.8
215832,предыдущий_месяц,5065.5
215832,текущий_месяц,5545.2
215832,препредыдущий_месяц,4662.0
215833,предыдущий_месяц,5919.0
215833,текущий_месяц,5428.9
215833,препредыдущий_месяц,5204.0
215834,предыдущий_месяц,5068.5
215834,текущий_месяц,5574.2
215834,препредыдущий_месяц,4635.0
215835,предыдущий_месяц,4862.0
215835,текущий_месяц,4687.8
215835,препредыдущий_месяц,5213.0
215836,предыдущий_месяц,5169.0
215836,препредыдущий_месяц,4992.0
215836,текущий_месяц,5452.4
215837,препредыдущий_месяц,5268.0
215837,текущий_месяц,4698.0
215837,предыдущий_месяц,4893.0
215838,препредыдущий_месяц,4932.0
215838,текущий_месяц,5549.2
215838,предыдущий_месяц,5193.0
215839,текущий_месяц,5468.0
215839,предыдущий_месяц,4987.0
215839,препредыдущий_месяц,4582.0
215840,предыдущий_месяц,5280.5
215840,препредыдущий_месяц,5351.0
215840,текущий_месяц,5349.4
215841,предыдущий_месяц,6588.5
215841,препредыдущий_месяц,5621.0
215841,текущий_месяц,7557.0
215842,предыдущий_месяц,4408.0
215842,текущий_месяц,4740.8
215842,препредыдущий_месяц,4642.0
215843,текущий_месяц,5871.0
215843,препредыдущий_месяц,4579.0
215843,предыдущий_месяц,5201.5
215844,текущий_месяц,5866.8
215844,препредыдущий_месяц,4880.0
215844,предыдущий_месяц,5339.0
215845,текущий_месяц,5986.4
215845,препредыдущий_месяц,5120.0
215845,предыдущий_месяц,5514.5
215846,текущий_месяц,5147.3
215846,препредыдущий_месяц,4956.0
215846,предыдущий_месяц,5419.0
215847,текущий_месяц,4778.7
215847,предыдущий_месяц,4312.0
215847,препредыдущий_месяц,4700.0
215848,предыдущий_месяц,5496.5
215848,текущий_месяц,6098.4
215848,препредыдущий_месяц,4952.0
215849,предыдущий_месяц,4307.0
215849,текущий_месяц,4563.1
215849,препредыдущий_месяц,4453.0
215850,предыдущий_месяц,4009.0
215850,текущий_месяц,4809.8
215850,препредыдущий_месяц,4783.0
215851,предыдущий_месяц,4903.5
215851,текущий_месяц,4676.0
215851,препредыдущий_месяц,5316.0
215852,текущий_месяц,6445.4
215852,препредыдущий_месяц,4837.0
215852,предыдущий_месяц,5629.0
215853,препредыдущий_месяц,4865.0
215853,предыдущий_месяц,5204.0
215853,текущий_месяц,5627.8
215854,препредыдущий_месяц,4953.0
215854,предыдущий_месяц,4077.0
215854,текущий_месяц,4966.2
215855,препредыдущий_месяц,4682.0
215855,предыдущий_месяц,5634.5
215855,текущий_месяц,6590.0
215856,препредыдущий_месяц,4376.0
215856,предыдущий_месяц,3652.0
215856,текущий_месяц,4409.9
215857,предыдущий_месяц,4074.5
215857,текущий_месяц,3394.6
215857,препредыдущий_месяц,5009.0
215858,текущий_месяц,6014.2
215858,препредыдущий_месяц,4347.0
215858,предыдущий_месяц,5170.5
215859,текущий_месяц,4964.4
215859,препредыдущий_месяц,4792.0
215859,предыдущий_месяц,5110.0
215860,текущий_месяц,3979.6
215860,препредыдущий_месяц,4614.0
215860,предыдущий_месяц,4204.5
215861,текущий_месяц,5002.0
215861,препредыдущий_месяц,4904.0
215861,предыдущий_месяц,4664.0
215862,препредыдущий_месяц,5222.0
215862,предыдущий_месяц,5330.0
215862,текущий_месяц,5553.6
215863,предыдущий_месяц,4862.0
215863,текущий_месяц,4885.4
215863,препредыдущий_месяц,4985.0
215864,предыдущий_месяц,4978.0
215864,текущий_месяц,5284.8
215864,препредыдущий_месяц,4774.0
215865,предыдущий_месяц,5051.0
215865,текущий_месяц,5473.5
215865,препредыдущий_месяц,5388.0
215866,предыдущий_месяц,4726.0
215866,текущий_месяц,4746.8
215866,препредыдущий_месяц,4852.0
215867,предыдущий_месяц,5141.0
215867,препредыдущий_месяц,5313.0
215867,текущий_месяц,5420.5
215868,препредыдущий_месяц,5265.0
215868,предыдущий_месяц,5149.5
215868,текущий_месяц,5179.4
215869,препредыдущий_месяц,4370.0
215869,предыдущий_месяц,4965.5
215869,текущий_месяц,5611.6
215870,препредыдущий_месяц,4795.0
215870,предыдущий_месяц,4345.0
215870,текущий_месяц,4085.0
215871,препредыдущий_месяц,5468.0
215871,предыдущий_месяц,5228.0
215871,текущий_месяц,5150.0
215872,предыдущий_месяц,6139.0
215872,текущий_месяц,7374.0
215872,препредыдущий_месяц,4864.0
215873,текущий_месяц,5101.9
215873,препредыдущий_месяц,5041.0
215873,предыдущий_месяц,4526.0
215874,текущий_месяц,5111.5
215874,препредыдущий_месяц,5173.0
215874,предыдущий_месяц,3753.0
215875,текущий_месяц,4359.0
215875,препредыдущий_месяц,5139.0
